item_id	stimulus_origin	adaptation_eligibility	original_trial_type	original_stimulus_file	condition	binary_label	sentence	template_family	verb_surface	object_surface	verb_lemma	object_lemma	verb_object_FSG	violation_type	source_record_id	auto_expected_makes_sense_yes_no	auto_structure_complete_yes_no	auto_usf_condition_pass_yes_no	human_sentence_well_formed_yes_no	human_sentence_makes_sense_yes_no	human_notes_optional
CAND_PLAUS_000652	plus	candidate_pending_human_review			strong_congruence	1	Last week she swore one curse	simple_past	swore	curse	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000653	plus	candidate_pending_human_review			strong_congruence	1	He is swearing one curse	be_progressive	swearing	curse	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000654	plus	candidate_pending_human_review			strong_congruence	1	He does not swear one curse	do_negation	swear	curse	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000655	plus	candidate_pending_human_review			strong_congruence	1	Every day he swears one curse	present_3s	swears	curse	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000656	plus	candidate_pending_human_review			strong_congruence	1	Last week he swore one curse	simple_past	swore	curse	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000657	plus	candidate_pending_human_review			strong_congruence	1	They are swearing one curse	be_progressive	swearing	curse	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000658	plus	candidate_pending_human_review			strong_congruence	1	They do not swear one curse	do_negation	swear	curse	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000659	plus	candidate_pending_human_review			strong_congruence	1	Every day they swear one curse	present_3s	swear	curse	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000660	plus	candidate_pending_human_review			strong_congruence	1	Last week they swore one curse	simple_past	swore	curse	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000661	plus	candidate_pending_human_review			strong_congruence	1	She is swearing two curses	be_progressive	swearing	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000662	plus	candidate_pending_human_review			strong_congruence	1	She does not swear two curses	do_negation	swear	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000663	plus	candidate_pending_human_review			strong_congruence	1	Every day she swears two curses	present_3s	swears	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000664	plus	candidate_pending_human_review			strong_congruence	1	Last week she swore two curses	simple_past	swore	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000665	plus	candidate_pending_human_review			strong_congruence	1	He is swearing two curses	be_progressive	swearing	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000666	plus	candidate_pending_human_review			strong_congruence	1	He does not swear two curses	do_negation	swear	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000667	plus	candidate_pending_human_review			strong_congruence	1	Every day he swears two curses	present_3s	swears	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000668	plus	candidate_pending_human_review			strong_congruence	1	Last week he swore two curses	simple_past	swore	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000669	plus	candidate_pending_human_review			strong_congruence	1	They are swearing two curses	be_progressive	swearing	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000670	plus	candidate_pending_human_review			strong_congruence	1	They do not swear two curses	do_negation	swear	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000671	plus	candidate_pending_human_review			strong_congruence	1	Every day they swear two curses	present_3s	swear	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000672	plus	candidate_pending_human_review			strong_congruence	1	Last week they swore two curses	simple_past	swore	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000673	plus	candidate_pending_human_review			strong_congruence	1	She is swearing three curses	be_progressive	swearing	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000674	plus	candidate_pending_human_review			strong_congruence	1	She does not swear three curses	do_negation	swear	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000675	plus	candidate_pending_human_review			strong_congruence	1	Every day she swears three curses	present_3s	swears	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000676	plus	candidate_pending_human_review			strong_congruence	1	Last week she swore three curses	simple_past	swore	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000677	plus	candidate_pending_human_review			strong_congruence	1	He is swearing three curses	be_progressive	swearing	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000678	plus	candidate_pending_human_review			strong_congruence	1	He does not swear three curses	do_negation	swear	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000679	plus	candidate_pending_human_review			strong_congruence	1	Every day he swears three curses	present_3s	swears	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000680	plus	candidate_pending_human_review			strong_congruence	1	Last week he swore three curses	simple_past	swore	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000681	plus	candidate_pending_human_review			strong_congruence	1	They are swearing three curses	be_progressive	swearing	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000682	plus	candidate_pending_human_review			strong_congruence	1	They do not swear three curses	do_negation	swear	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000683	plus	candidate_pending_human_review			strong_congruence	1	Every day they swear three curses	present_3s	swear	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000684	plus	candidate_pending_human_review			strong_congruence	1	Last week they swore three curses	simple_past	swore	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000685	plus	candidate_pending_human_review			strong_congruence	1	She is swearing four curses	be_progressive	swearing	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000686	plus	candidate_pending_human_review			strong_congruence	1	She does not swear four curses	do_negation	swear	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000687	plus	candidate_pending_human_review			strong_congruence	1	Every day she swears four curses	present_3s	swears	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000688	plus	candidate_pending_human_review			strong_congruence	1	Last week she swore four curses	simple_past	swore	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000689	plus	candidate_pending_human_review			strong_congruence	1	He is swearing four curses	be_progressive	swearing	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000690	plus	candidate_pending_human_review			strong_congruence	1	He does not swear four curses	do_negation	swear	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000691	plus	candidate_pending_human_review			strong_congruence	1	Every day he swears four curses	present_3s	swears	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000692	plus	candidate_pending_human_review			strong_congruence	1	Last week he swore four curses	simple_past	swore	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000693	plus	candidate_pending_human_review			strong_congruence	1	They are swearing four curses	be_progressive	swearing	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000694	plus	candidate_pending_human_review			strong_congruence	1	They do not swear four curses	do_negation	swear	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000695	plus	candidate_pending_human_review			strong_congruence	1	Every day they swear four curses	present_3s	swear	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000696	plus	candidate_pending_human_review			strong_congruence	1	Last week they swore four curses	simple_past	swore	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000697	plus	candidate_pending_human_review			strong_congruence	1	She is swearing five curses	be_progressive	swearing	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000698	plus	candidate_pending_human_review			strong_congruence	1	She does not swear five curses	do_negation	swear	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000699	plus	candidate_pending_human_review			strong_congruence	1	Every day she swears five curses	present_3s	swears	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000700	plus	candidate_pending_human_review			strong_congruence	1	Last week she swore five curses	simple_past	swore	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000701	plus	candidate_pending_human_review			strong_congruence	1	He is swearing five curses	be_progressive	swearing	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000702	plus	candidate_pending_human_review			strong_congruence	1	He does not swear five curses	do_negation	swear	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000703	plus	candidate_pending_human_review			strong_congruence	1	Every day he swears five curses	present_3s	swears	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000704	plus	candidate_pending_human_review			strong_congruence	1	Last week he swore five curses	simple_past	swore	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000705	plus	candidate_pending_human_review			strong_congruence	1	They are swearing five curses	be_progressive	swearing	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000706	plus	candidate_pending_human_review			strong_congruence	1	They do not swear five curses	do_negation	swear	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000707	plus	candidate_pending_human_review			strong_congruence	1	Every day they swear five curses	present_3s	swear	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000708	plus	candidate_pending_human_review			strong_congruence	1	Last week they swore five curses	simple_past	swore	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000709	plus	candidate_pending_human_review			strong_congruence	1	She is swearing six curses	be_progressive	swearing	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000710	plus	candidate_pending_human_review			strong_congruence	1	She does not swear six curses	do_negation	swear	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000711	plus	candidate_pending_human_review			strong_congruence	1	Every day she swears six curses	present_3s	swears	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000712	plus	candidate_pending_human_review			strong_congruence	1	Last week she swore six curses	simple_past	swore	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000713	plus	candidate_pending_human_review			strong_congruence	1	He is swearing six curses	be_progressive	swearing	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000714	plus	candidate_pending_human_review			strong_congruence	1	He does not swear six curses	do_negation	swear	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000715	plus	candidate_pending_human_review			strong_congruence	1	Every day he swears six curses	present_3s	swears	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000716	plus	candidate_pending_human_review			strong_congruence	1	Last week he swore six curses	simple_past	swore	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000717	plus	candidate_pending_human_review			strong_congruence	1	They are swearing six curses	be_progressive	swearing	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000718	plus	candidate_pending_human_review			strong_congruence	1	They do not swear six curses	do_negation	swear	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000719	plus	candidate_pending_human_review			strong_congruence	1	Every day they swear six curses	present_3s	swear	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000720	plus	candidate_pending_human_review			strong_congruence	1	Last week they swore six curses	simple_past	swore	curses	swear	curse	0.382		USF:Cue_Target_Pairs.S:8883	yes	yes	yes	yes	yes	
CAND_PLAUS_000721	plus	candidate_pending_human_review			strong_congruence	1	She is swapping one trade	be_progressive	swapping	trade	swap	trade	0.342		USF:Cue_Target_Pairs.S:8854	yes	yes	yes	yes	yes	
CAND_PLAUS_000722	plus	candidate_pending_human_review			strong_congruence	1	She does not swap one trade	do_negation	swap	trade	swap	trade	0.342		USF:Cue_Target_Pairs.S:8854	yes	yes	yes	yes	yes	
CAND_PLAUS_000723	plus	candidate_pending_human_review			strong_congruence	1	Every day she swaps one trade	present_3s	swaps	trade	swap	trade	0.342		USF:Cue_Target_Pairs.S:8854	yes	yes	yes	yes	yes	
CAND_PLAUS_000724	plus	candidate_pending_human_review			strong_congruence	1	Last week she swapped one trade	simple_past	swapped	trade	swap	trade	0.342		USF:Cue_Target_Pairs.S:8854	yes	yes	yes	yes	yes	
CAND_PLAUS_000725	plus	candidate_pending_human_review			strong_congruence	1	He is swapping one trade	be_progressive	swapping	trade	swap	trade	0.342		USF:Cue_Target_Pairs.S:8854	yes	yes	yes	yes	yes	
CAND_PLAUS_000726	plus	candidate_pending_human_review			strong_congruence	1	He does not swap one trade	do_negation	swap	trade	swap	trade	0.342		USF:Cue_Target_Pairs.S:8854	yes	yes	yes	yes	yes	
CAND_PLAUS_000727	plus	candidate_pending_human_review			strong_congruence	1	Every day he swaps one trade	present_3s	swaps	trade	swap	trade	0.342		USF:Cue_Target_Pairs.S:8854	yes	yes	yes	yes	yes	
CAND_PLAUS_000728	plus	candidate_pending_human_review			strong_congruence	1	Last week he swapped one trade	simple_past	swapped	trade	swap	trade	0.342		USF:Cue_Target_Pairs.S:8854	yes	yes	yes	yes	yes	
CAND_PLAUS_000729	plus	candidate_pending_human_review			strong_congruence	1	They are swapping one trade	be_progressive	swapping	trade	swap	trade	0.342		USF:Cue_Target_Pairs.S:8854	yes	yes	yes	yes	yes	
CAND_PLAUS_000730	plus	candidate_pending_human_review			strong_congruence	1	They do not swap one trade	do_negation	swap	trade	swap	trade	0.342		USF:Cue_Target_Pairs.S:8854	yes	yes	yes	yes	yes	
CAND_PLAUS_000731	plus	candidate_pending_human_review			strong_congruence	1	Every day they swap one trade	present_3s	swap	trade	swap	trade	0.342		USF:Cue_Target_Pairs.S:8854	yes	yes	yes	yes	yes	
CAND_PLAUS_000732	plus	candidate_pending_human_review			strong_congruence	1	Last week they swapped one trade	simple_past	swapped	trade	swap	trade	0.342		USF:Cue_Target_Pairs.S:8854	yes	yes	yes	yes	yes	
CAND_PLAUS_000733	plus	candidate_pending_human_review			strong_congruence	1	She is swapping two trades	be_progressive	swapping	trades	swap	trade	0.342		USF:Cue_Target_Pairs.S:8854	yes	yes	yes	yes	yes	
CAND_PLAUS_000734	plus	candidate_pending_human_review			strong_congruence	1	She does not swap two trades	do_negation	swap	trades	swap	trade	0.342		USF:Cue_Target_Pairs.S:8854	yes	yes	yes	yes	yes	
CAND_PLAUS_000735	plus	candidate_pending_human_review			strong_congruence	1	Every day she swaps two trades	present_3s	swaps	trades	swap	trade	0.342		USF:Cue_Target_Pairs.S:8854	yes	yes	yes	yes	yes	
CAND_PLAUS_000736	plus	candidate_pending_human_review			strong_congruence	1	Last week she swapped two trades	simple_past	swapped	trades	swap	trade	0.342		USF:Cue_Target_Pairs.S:8854	yes	yes	yes	yes	yes	
CAND_PLAUS_000737	plus	candidate_pending_human_review			strong_congruence	1	He is swapping two trades	be_progressive	swapping	trades	swap	trade	0.342		USF:Cue_Target_Pairs.S:8854	yes	yes	yes	yes	yes	
CAND_PLAUS_000738	plus	candidate_pending_human_review			strong_congruence	1	He does not swap two trades	do_negation	swap	trades	swap	trade	0.342		USF:Cue_Target_Pairs.S:8854	yes	yes	yes	yes	yes	
CAND_PLAUS_000739	plus	candidate_pending_human_review			strong_congruence	1	Every day he swaps two trades	present_3s	swaps	trades	swap	trade	0.342		USF:Cue_Target_Pairs.S:8854	yes	yes	yes	yes	yes	
CAND_PLAUS_000740	plus	candidate_pending_human_review			strong_congruence	1	Last week he swapped two trades	simple_past	swapped	trades	swap	trade	0.342		USF:Cue_Target_Pairs.S:8854	yes	yes	yes	yes	yes	
CAND_PLAUS_000741	plus	candidate_pending_human_review			strong_congruence	1	They are swapping two trades	be_progressive	swapping	trades	swap	trade	0.342		USF:Cue_Target_Pairs.S:8854	yes	yes	yes	yes	yes	
CAND_PLAUS_000742	plus	candidate_pending_human_review			strong_congruence	1	They do not swap two trades	do_negation	swap	trades	swap	trade	0.342		USF:Cue_Target_Pairs.S:8854	yes	yes	yes	yes	yes	
CAND_PLAUS_000743	plus	candidate_pending_human_review			strong_congruence	1	Every day they swap two trades	present_3s	swap	trades	swap	trade	0.342		USF:Cue_Target_Pairs.S:8854	yes	yes	yes	yes	yes	
CAND_PLAUS_000744	plus	candidate_pending_human_review			strong_congruence	1	Last week they swapped two trades	simple_past	swapped	trades	swap	trade	0.342		USF:Cue_Target_Pairs.S:8854	yes	yes	yes	yes	yes	
CAND_PLAUS_000745	plus	candidate_pending_human_review			strong_congruence	1	She is swapping three trades	be_progressive	swapping	trades	swap	trade	0.342		USF:Cue_Target_Pairs.S:8854	yes	yes	yes	yes	yes	
CAND_PLAUS_000746	plus	candidate_pending_human_review			strong_congruence	1	She does not swap three trades	do_negation	swap	trades	swap	trade	0.342		USF:Cue_Target_Pairs.S:8854	yes	yes	yes	yes	yes	
