item_id	stimulus_origin	adaptation_eligibility	original_trial_type	original_stimulus_file	condition	binary_label	sentence	template_family	verb_surface	object_surface	verb_lemma	object_lemma	verb_object_FSG	violation_type	source_record_id	auto_expected_grammatical_yes_no	auto_structure_complete_yes_no	auto_error_annotation_pass_yes_no	human_corrected_event_makes_sense_yes_no	human_sentence_grammatical_yes_no	human_no_extra_errors_yes_no	human_notes_optional
CAND_GRAM_000798	plus	candidate_pending_human_review			grammatical	1	He does not flip one coin	do_negation	flip	coin	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000799	plus	candidate_pending_human_review			grammatical	1	Every day he flips one coin	present_3s	flips	coin	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000800	plus	candidate_pending_human_review			grammatical	1	Last week he flipped one coin	simple_past	flipped	coin	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000801	plus	candidate_pending_human_review			grammatical	1	They are flipping one coin	be_progressive	flipping	coin	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000802	plus	candidate_pending_human_review			grammatical	1	They do not flip one coin	do_negation	flip	coin	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000803	plus	candidate_pending_human_review			grammatical	1	Every day they flip one coin	present_3s	flip	coin	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000804	plus	candidate_pending_human_review			grammatical	1	Last week they flipped one coin	simple_past	flipped	coin	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000805	plus	candidate_pending_human_review			grammatical	1	She is flipping two coins	be_progressive	flipping	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000806	plus	candidate_pending_human_review			grammatical	1	She does not flip two coins	do_negation	flip	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000807	plus	candidate_pending_human_review			grammatical	1	Every day she flips two coins	present_3s	flips	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000808	plus	candidate_pending_human_review			grammatical	1	Last week she flipped two coins	simple_past	flipped	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000809	plus	candidate_pending_human_review			grammatical	1	He is flipping two coins	be_progressive	flipping	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000810	plus	candidate_pending_human_review			grammatical	1	He does not flip two coins	do_negation	flip	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000811	plus	candidate_pending_human_review			grammatical	1	Every day he flips two coins	present_3s	flips	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000812	plus	candidate_pending_human_review			grammatical	1	Last week he flipped two coins	simple_past	flipped	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000813	plus	candidate_pending_human_review			grammatical	1	They are flipping two coins	be_progressive	flipping	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000814	plus	candidate_pending_human_review			grammatical	1	They do not flip two coins	do_negation	flip	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000815	plus	candidate_pending_human_review			grammatical	1	Every day they flip two coins	present_3s	flip	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000816	plus	candidate_pending_human_review			grammatical	1	Last week they flipped two coins	simple_past	flipped	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000817	plus	candidate_pending_human_review			grammatical	1	She is flipping three coins	be_progressive	flipping	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000818	plus	candidate_pending_human_review			grammatical	1	She does not flip three coins	do_negation	flip	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000819	plus	candidate_pending_human_review			grammatical	1	Every day she flips three coins	present_3s	flips	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000820	plus	candidate_pending_human_review			grammatical	1	Last week she flipped three coins	simple_past	flipped	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000821	plus	candidate_pending_human_review			grammatical	1	He is flipping three coins	be_progressive	flipping	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000822	plus	candidate_pending_human_review			grammatical	1	He does not flip three coins	do_negation	flip	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000823	plus	candidate_pending_human_review			grammatical	1	Every day he flips three coins	present_3s	flips	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000824	plus	candidate_pending_human_review			grammatical	1	Last week he flipped three coins	simple_past	flipped	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000825	plus	candidate_pending_human_review			grammatical	1	They are flipping three coins	be_progressive	flipping	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000826	plus	candidate_pending_human_review			grammatical	1	They do not flip three coins	do_negation	flip	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000827	plus	candidate_pending_human_review			grammatical	1	Every day they flip three coins	present_3s	flip	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000828	plus	candidate_pending_human_review			grammatical	1	Last week they flipped three coins	simple_past	flipped	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000829	plus	candidate_pending_human_review			grammatical	1	She is flipping four coins	be_progressive	flipping	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000830	plus	candidate_pending_human_review			grammatical	1	She does not flip four coins	do_negation	flip	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000831	plus	candidate_pending_human_review			grammatical	1	Every day she flips four coins	present_3s	flips	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000832	plus	candidate_pending_human_review			grammatical	1	Last week she flipped four coins	simple_past	flipped	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000833	plus	candidate_pending_human_review			grammatical	1	He is flipping four coins	be_progressive	flipping	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000834	plus	candidate_pending_human_review			grammatical	1	He does not flip four coins	do_negation	flip	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000835	plus	candidate_pending_human_review			grammatical	1	Every day he flips four coins	present_3s	flips	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000836	plus	candidate_pending_human_review			grammatical	1	Last week he flipped four coins	simple_past	flipped	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000837	plus	candidate_pending_human_review			grammatical	1	They are flipping four coins	be_progressive	flipping	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000838	plus	candidate_pending_human_review			grammatical	1	They do not flip four coins	do_negation	flip	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000839	plus	candidate_pending_human_review			grammatical	1	Every day they flip four coins	present_3s	flip	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000840	plus	candidate_pending_human_review			grammatical	1	Last week they flipped four coins	simple_past	flipped	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000841	plus	candidate_pending_human_review			grammatical	1	She is flipping five coins	be_progressive	flipping	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000842	plus	candidate_pending_human_review			grammatical	1	She does not flip five coins	do_negation	flip	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000843	plus	candidate_pending_human_review			grammatical	1	Every day she flips five coins	present_3s	flips	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000844	plus	candidate_pending_human_review			grammatical	1	Last week she flipped five coins	simple_past	flipped	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000845	plus	candidate_pending_human_review			grammatical	1	He is flipping five coins	be_progressive	flipping	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000846	plus	candidate_pending_human_review			grammatical	1	He does not flip five coins	do_negation	flip	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000847	plus	candidate_pending_human_review			grammatical	1	Every day he flips five coins	present_3s	flips	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000848	plus	candidate_pending_human_review			grammatical	1	Last week he flipped five coins	simple_past	flipped	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000849	plus	candidate_pending_human_review			grammatical	1	They are flipping five coins	be_progressive	flipping	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000850	plus	candidate_pending_human_review			grammatical	1	They do not flip five coins	do_negation	flip	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000851	plus	candidate_pending_human_review			grammatical	1	Every day they flip five coins	present_3s	flip	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000852	plus	candidate_pending_human_review			grammatical	1	Last week they flipped five coins	simple_past	flipped	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000853	plus	candidate_pending_human_review			grammatical	1	She is flipping six coins	be_progressive	flipping	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000854	plus	candidate_pending_human_review			grammatical	1	She does not flip six coins	do_negation	flip	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000855	plus	candidate_pending_human_review			grammatical	1	Every day she flips six coins	present_3s	flips	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000856	plus	candidate_pending_human_review			grammatical	1	Last week she flipped six coins	simple_past	flipped	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000857	plus	candidate_pending_human_review			grammatical	1	He is flipping six coins	be_progressive	flipping	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000858	plus	candidate_pending_human_review			grammatical	1	He does not flip six coins	do_negation	flip	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000859	plus	candidate_pending_human_review			grammatical	1	Every day he flips six coins	present_3s	flips	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000860	plus	candidate_pending_human_review			grammatical	1	Last week he flipped six coins	simple_past	flipped	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000861	plus	candidate_pending_human_review			grammatical	1	They are flipping six coins	be_progressive	flipping	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000862	plus	candidate_pending_human_review			grammatical	1	They do not flip six coins	do_negation	flip	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000863	plus	candidate_pending_human_review			grammatical	1	Every day they flip six coins	present_3s	flip	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000864	plus	candidate_pending_human_review			grammatical	1	Last week they flipped six coins	simple_past	flipped	coins	flip	coin	0.075	none	USF:Cue_Target_Pairs.D-F:8550	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000865	plus	candidate_pending_human_review			grammatical	1	She is grabbing one bag	be_progressive	grabbing	bag	grab	bag	0.102	none	USF:Cue_Target_Pairs.G-K:1362	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000866	plus	candidate_pending_human_review			grammatical	1	She does not grab one bag	do_negation	grab	bag	grab	bag	0.102	none	USF:Cue_Target_Pairs.G-K:1362	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000867	plus	candidate_pending_human_review			grammatical	1	Every day she grabs one bag	present_3s	grabs	bag	grab	bag	0.102	none	USF:Cue_Target_Pairs.G-K:1362	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000868	plus	candidate_pending_human_review			grammatical	1	Last week she grabbed one bag	simple_past	grabbed	bag	grab	bag	0.102	none	USF:Cue_Target_Pairs.G-K:1362	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000869	plus	candidate_pending_human_review			grammatical	1	He is grabbing one bag	be_progressive	grabbing	bag	grab	bag	0.102	none	USF:Cue_Target_Pairs.G-K:1362	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000870	plus	candidate_pending_human_review			grammatical	1	He does not grab one bag	do_negation	grab	bag	grab	bag	0.102	none	USF:Cue_Target_Pairs.G-K:1362	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000871	plus	candidate_pending_human_review			grammatical	1	Every day he grabs one bag	present_3s	grabs	bag	grab	bag	0.102	none	USF:Cue_Target_Pairs.G-K:1362	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000872	plus	candidate_pending_human_review			grammatical	1	Last week he grabbed one bag	simple_past	grabbed	bag	grab	bag	0.102	none	USF:Cue_Target_Pairs.G-K:1362	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000873	plus	candidate_pending_human_review			grammatical	1	They are grabbing one bag	be_progressive	grabbing	bag	grab	bag	0.102	none	USF:Cue_Target_Pairs.G-K:1362	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000874	plus	candidate_pending_human_review			grammatical	1	They do not grab one bag	do_negation	grab	bag	grab	bag	0.102	none	USF:Cue_Target_Pairs.G-K:1362	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000875	plus	candidate_pending_human_review			grammatical	1	Every day they grab one bag	present_3s	grab	bag	grab	bag	0.102	none	USF:Cue_Target_Pairs.G-K:1362	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000876	plus	candidate_pending_human_review			grammatical	1	Last week they grabbed one bag	simple_past	grabbed	bag	grab	bag	0.102	none	USF:Cue_Target_Pairs.G-K:1362	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000877	plus	candidate_pending_human_review			grammatical	1	She is grabbing two bags	be_progressive	grabbing	bags	grab	bag	0.102	none	USF:Cue_Target_Pairs.G-K:1362	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000878	plus	candidate_pending_human_review			grammatical	1	She does not grab two bags	do_negation	grab	bags	grab	bag	0.102	none	USF:Cue_Target_Pairs.G-K:1362	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000879	plus	candidate_pending_human_review			grammatical	1	Every day she grabs two bags	present_3s	grabs	bags	grab	bag	0.102	none	USF:Cue_Target_Pairs.G-K:1362	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000880	plus	candidate_pending_human_review			grammatical	1	Last week she grabbed two bags	simple_past	grabbed	bags	grab	bag	0.102	none	USF:Cue_Target_Pairs.G-K:1362	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000881	plus	candidate_pending_human_review			grammatical	1	He is grabbing two bags	be_progressive	grabbing	bags	grab	bag	0.102	none	USF:Cue_Target_Pairs.G-K:1362	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000882	plus	candidate_pending_human_review			grammatical	1	He does not grab two bags	do_negation	grab	bags	grab	bag	0.102	none	USF:Cue_Target_Pairs.G-K:1362	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000883	plus	candidate_pending_human_review			grammatical	1	Every day he grabs two bags	present_3s	grabs	bags	grab	bag	0.102	none	USF:Cue_Target_Pairs.G-K:1362	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000884	plus	candidate_pending_human_review			grammatical	1	Last week he grabbed two bags	simple_past	grabbed	bags	grab	bag	0.102	none	USF:Cue_Target_Pairs.G-K:1362	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000885	plus	candidate_pending_human_review			grammatical	1	They are grabbing two bags	be_progressive	grabbing	bags	grab	bag	0.102	none	USF:Cue_Target_Pairs.G-K:1362	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000886	plus	candidate_pending_human_review			grammatical	1	They do not grab two bags	do_negation	grab	bags	grab	bag	0.102	none	USF:Cue_Target_Pairs.G-K:1362	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000887	plus	candidate_pending_human_review			grammatical	1	Every day they grab two bags	present_3s	grab	bags	grab	bag	0.102	none	USF:Cue_Target_Pairs.G-K:1362	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000888	plus	candidate_pending_human_review			grammatical	1	Last week they grabbed two bags	simple_past	grabbed	bags	grab	bag	0.102	none	USF:Cue_Target_Pairs.G-K:1362	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000889	plus	candidate_pending_human_review			grammatical	1	She is grabbing three bags	be_progressive	grabbing	bags	grab	bag	0.102	none	USF:Cue_Target_Pairs.G-K:1362	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000890	plus	candidate_pending_human_review			grammatical	1	She does not grab three bags	do_negation	grab	bags	grab	bag	0.102	none	USF:Cue_Target_Pairs.G-K:1362	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000891	plus	candidate_pending_human_review			grammatical	1	Every day she grabs three bags	present_3s	grabs	bags	grab	bag	0.102	none	USF:Cue_Target_Pairs.G-K:1362	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000892	plus	candidate_pending_human_review			grammatical	1	Last week she grabbed three bags	simple_past	grabbed	bags	grab	bag	0.102	none	USF:Cue_Target_Pairs.G-K:1362	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000893	plus	candidate_pending_human_review			grammatical	1	He is grabbing three bags	be_progressive	grabbing	bags	grab	bag	0.102	none	USF:Cue_Target_Pairs.G-K:1362	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000894	plus	candidate_pending_human_review			grammatical	1	He does not grab three bags	do_negation	grab	bags	grab	bag	0.102	none	USF:Cue_Target_Pairs.G-K:1362	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000895	plus	candidate_pending_human_review			grammatical	1	Every day he grabs three bags	present_3s	grabs	bags	grab	bag	0.102	none	USF:Cue_Target_Pairs.G-K:1362	yes	yes	yes	yes	yes	yes	
CAND_GRAM_000896	plus	candidate_pending_human_review			grammatical	1	Last week he grabbed three bags	simple_past	grabbed	bags	grab	bag	0.102	none	USF:Cue_Target_Pairs.G-K:1362	yes	yes	yes	yes	yes	yes	
